10225676	استفسر زيري.	10189784	Ziri inquired.
10225678	غادر زيري.	10204269	Ziri left.
10226062	مكث زيري مكانه.	10204355	Ziri froze.
10225681	اختفى زيري.	10204442	Ziri disappeared.
10226065	ربح زيري.	10204487	Ziri won.
10225685	صرخ زيري.	10204533	Ziri screamed.
10226066	كان زيري يشاهد.	10204537	Ziri watched.
10225730	نام زيري.	10204538	Ziri slept.
10226068	كان زيري نائما.	10204538	Ziri slept.
10226070	سقط زيري.	10204539	Ziri fell.
10226071	كان زيري يمشي.	10204545	Ziri walked.
10226073	استرق زيري السّمع.	10204547	Ziri overheard.
10226075	كتب زيري.	10204555	Ziri wrote.
10226077	حلم زيري.	10204556	Ziri dreamed.
10226077	حلم زيري.	10204557	Ziri dreamt.
10226078	كان زيري يحلم.	10204557	Ziri dreamt.
10226079	استحمّ زيري.	10204564	Ziri showered.
10226080	نجى زيري.	10204568	Ziri lived.
10226080	نجى زيري.	10204570	Ziri survived.
10226081	قرأ زيري.	10204571	Ziri read.
10226082	طالع زيري.	10204571	Ziri read.
10226083	دفع زيري.	10204573	Ziri pushed.
10226085	كان زيري يسعل.	10204578	Ziri coughed.
10226086	وصل زيري.	10206698	Ziri arrived.
10226088	أجاب زيري.	10206706	Ziri replied.
10226088	أجاب زيري.	10206708	Ziri responded.
10226089	دخّن زيري.	10206722	Ziri smoked.
10226090	رقص زيري.	10206723	Ziri danced.
10226091	سبح زيري.	10206724	Ziri swam.
10226092	حاول زيري.	10206733	Ziri tried.
10226093	أتى زيري.	10206735	Ziri came.
10226094	استراح زيري.	10206815	Ziri relaxed.
10226095	ارتخى زيري.	10206815	Ziri relaxed.
10226097	اضطرب زيري.	10206825	Ziri panicked.
10226088	أجاب زيري.	10206960	Ziri answered.
10226094	استراح زيري.	10207112	Ziri rested.
10226102	فهم زيري.	10207222	Ziri understood.
10226104	شرب زيري.	10207226	Ziri drank.
10226105	توقّف زيري.	10207304	Ziri stopped.
10226106	اتّصل زيري.	10207305	Ziri called.
10226107	كذب زيري.	10207465	Ziri lied.
10226108	زيري يتذكّر.	10207472	Ziri remembers.
10226109	خسر زيري.	10207729	Ziri lost.
10226110	استمع زيري.	10207753	Ziri listened.
10226119	صرخ زيري بصوت حاد.	10208167	Ziri shrieked.
10226120	قفز زيري.	10208170	Ziri jumped.
10226123	انفجر زيري غضبا.	10208173	Ziri exploded.
10226127	تجشّأ زيري.	10208174	Ziri burped.
10226130	نظر زيري.	10208183	Ziri looked.
10226131	نسى زيري.	10208184	Ziri forgot.
10226132	غطس زيري.	10208187	Ziri dived.
10226135	عرج زيري.	10208193	Ziri limped.
10226139	رائحة زيري كريهة.	10209322	Ziri smells.
10226140	رائحة زيري نتنة.	10209322	Ziri smells.
10226142	وعد زيري.	10209333	Ziri promised.
10226146	بصق زيري.	10209335	Ziri spat.
10226149	رفض زيري.	10209358	Ziri refused.
10226151	زيري يتفهّم الوضع.	10209377	Ziri understands.
10226153	فرّ زيري.	10210077	Ziri fled.
10226155	زيري يعلم.	10210396	Ziri knows.
10226123	انفجر زيري غضبا.	10210442	Ziri snapped.
10226160	زمجر زيري.	10210522	Ziri frowned.
10226160	زمجر زيري.	10210523	Ziri scowled.
10226164	عبس زيري.	10210522	Ziri frowned.
10226169	ضحك زيري باستهكار.	10210570	Ziri scoffed.
10226171	ذهب زيري.	10210652	Ziri went.
10226172	ضحك زيري برعونة.	10210570	Ziri scoffed.
10225678	غادر زيري.	10210652	Ziri went.
10226175	تطوّع زيري.	10211166	Ziri volunteered.
10226176	اعتذر زيري.	10211243	Ziri apologized.
10226178	دفع زيري الثّمن.	10213022	Ziri paid.
10226083	دفع زيري.	10213022	Ziri paid.
10226140	رائحة زيري نتنة.	10213033	Ziri stinks.
10226139	رائحة زيري كريهة.	10213033	Ziri stinks.
10226182	شفي زيري.	10213070	Ziri recovered.
10226183	تماثل زيري للشّفاء.	10213070	Ziri recovered.
10226184	صفّر زيري.	10213196	Ziri whistled.
10226185	شخر زيري.	10213197	Ziri snored.
10226186	ابتسم زيري.	10213198	Ziri smiled.
10226188	زيري هو من يدفع.	10213289	Ziri pays.
10226189	زيري هو من يسدّد.	10213289	Ziri pays.
10226192	اهدأ يا زيري.	10213409	Relax, Ziri.
10226193	وافق زيري.	10214224	Ziri agreed.
10226195	زيري يطبخ.	10215953	Ziri cooks.
10226196	بقي زيري.	10216168	Ziri stayed.
10226197	تزوّج زيري مرّة أخرى.	10216306	Ziri remarried.
10226198	اطلب من زيري.	10216681	Ask Ziri.
10226199	اسأل زيري.	10216681	Ask Ziri.
10226201	أخبر زيري.	10216682	Tell Ziri.
10226203	قل لزيري.	10216682	Tell Ziri.
10226204	غنّى زيري.	10216725	Ziri sang.
10226205	كان زيري يغنّي.	10216725	Ziri sang.
10226206	حلق زيري لحيته.	10221768	Ziri shaved.
10226207	عاد زيري.	10221778	Ziri returned.
10226208	رجع زيري.	10221778	Ziri returned.
10226220	تغوّط زيري.	10221962	Ziri pooped.
10226222	ضرط زيري.	10223222	Ziri farted.
10226223	ابتسم زيري بسمة متكلّفة.	10223908	Ziri smirked.
10226224	ابتسم تصنّعا.	10223908	Ziri smirked.
10226226	زيري يضرط.	10225268	Ziri farts.
10226227	زيري يشرب.	10225656	Ziri drinks.
10226228	تعاركت مع زيري.	8793211	I fought Ziri.
10226229	تعارك مع زيري.	8793214	He fought Ziri.
10226231	تعاركة سكورة مع زيري.	8793216	Skura fought Ziri.
10226232	تعاركوا مع زيري.	8793222	They fought Ziri.
10226233	تعاركن مع زيري.	8793222	They fought Ziri.
10226234	تعاركا مع زيري.	8793222	They fought Ziri.
10226235	ضلّ زيري السّبيل.	10189831	Ziri got lost.
10226236	أحسن زيري أداءه.	10189832	Ziri did well.
10226237	تصرّف زيري جيّدا.	10189832	Ziri did well.
10226238	أحسن زيري التّصرّف.	10189832	Ziri did well.
10226239	تعب زيري.	10189833	Ziri grew tired.
10226240	أصيب زيري بالملل.	10189833	Ziri grew tired.
10228083	مارس.	8534633	Practise.
10228084	اذهب إلى الطّابق العلوي.	3880303	Go upstairs.
10228085	تكلّم بالأمازيغيّة.	8147173	Speak Tamazight.
10228086	أطِع الله.	8246586	Obey God.
10228087	اعبد الله.	8246592	Worship God.
10228088	تذكّر الله.	8247281	Remember God.
10228089	احترم الله.	8247282	Respect God.
10228090	صلّي بالطّريقة الصّحيحة.	8249003	Pray properly.
10228091	استعمل الأمازيغيّة.	8253366	Use Berber.
10228092	وصل شهر رمضان.	8276035	Ramadan came.
10228093	استعمل الفيسبوك.	8292862	Use Facebook.
10228094	استعمل ترويتر.	8292864	Use Twitter.
10228095	استعمل غوغل.	8292865	Use Google.
10228096	استعمل تاتوبا.	8292866	Use Tatoeba.
10228097	استعمل ويكيبيديا.	8292867	Use Wikipedia.
10228098	استعمل ياهو.	8292868	Use Yahoo.
10228099	استعمل سكايب.	8292870	Use Skype.
10228100	تحاضنا.	8316974	They cuddled.
10228101	احفر بعمق.	8363894	Dig deep.
10228102	واصل اللّعب.	8380039	Keep playing.
10228103	تمّ تلقّي الرّسالة.	8390705	Message received.
10228104	تُلُقِّيت الرّسالة.	8390705	Message received.
10228105	وصلت الرّسالة.	8390705	Message received.
10228106	ابدأ الحفر.	8390842	Start digging.
10228107	اعتذرَ.	8398546	He apologized.
10228108	لا أشعر بالنّدامة.	8400697	No regrets.
10228109	فقط صلّي.	8411798	Just pray.
10228110	ابدأ بسيطا.	8416822	Start small.
10228111	ابدأ الدّراسة.	8417517	Start studying.
10228112	ابدأ المراجعة.	8417517	Start studying.
10228113	افرض نفسك.	8429195	Be assertive.
10228114	احضر مبكّرا.	8500077	Be early.
10228115	توقّف عن الدّراسة.	8534616	Stop studying.
10228116	اقرأ بصوت عالي.	8534642	Read aloud.
10228117	كانت رائحته كريهة.	8541555	He stank.
10228118	كانت رائحته نتنة.	8541555	He stank.
10228119	كان كريه الرّائحة.	8541555	He stank.
10228121	مارس الرّياضة بانتظام.	8610484	Exercise regularly.
10228122	افقد بعض الوزن.	8617688	Lose weight.
10228123	"ألديك أطفال؟" "نعم، أربعة."	8761570	"Kids?" "Four."
10228126	"متزوّج؟" "مطلّق."	8761571	"Married?" "Divorced."
10228127	فلسطين مهمّة.	8817494	Palestine matters.
10228128	فلسطين تهم.	8817494	Palestine matters.
10228129	تصرّف بذكاء.	8830869	Act intelligent.
10228130	فكّر بطريقة إيجابيّة.	9159536	Think positively.
10228131	فكّر بالإيجاب.	9159536	Think positively.
10228132	عِش حياة سعيدة.	9159554	Live happily.
10228133	كُل التّمر.	9360369	Eat dates.
10228134	تقبّل نفسك.	9585301	Accept yourself.
10228135	نمّي نفسك.	9585302	Develop yourself.
10228137	لاحظ هذا.	9585325	Notice that.
10228138	صلّي أكثر.	9641161	Pray more.
10228139	ادعُ أكثر.	9641161	Pray more.
10228140	احمد الله.	9687509	Praise God.
10228141	توقّف الجميع.	9699435	Everyone stopped.
10228142	استمع الجميع.	9699436	Everyone listened.
10228143	شاهد الجميع.	9699437	Everyone watched.
10228144	غادر الجميع.	9699439	Everyone left.
10228146	أتى الجميع.	9699440	Everyone came.
10228148	ركض الجميع.	9699442	Everyone ran.
10228150	هرب الجميع.	9699442	Everyone ran.
10228151	وصل الجميع.	9699445	Everyone arrived.
10228152	نام الجميع.	9699446	Everyone slept.
10228153	أكل الجميع.	9699447	Everyone ate.
5120286	جلس الجميع.	9699448	Everyone sat.
10228154	صفّق الجميع.	9699449	Everyone applauded.
10228155	تكلّم الجميع.	9699453	Everyone spoke.
10228156	أمضى الجميع.	9699456	Everyone signed.
10228158	المعتلّين الجتماعيّا عادة ما يكذبون.	9774904	Sociopaths lie.
10228159	وصل المسعفين.	9777208	Paramedics arrived.
10228160	أجهضت سكورة.	9777401	Skura miscarried.
10228161	كان النّاس يتحدّثون.	9800476	People talked.
10228162	صدّق النّاس.	9800477	People believed.
10228164	أكلَ يانّي.	9804168	Yanni ate.
10228165	شرب يانّي.	9804207	Yanni drank.
10228167	كانت رائحة يانّي كريهة.	9804222	Yanni smelt.
10228168	تحرّك يانّي.	9804326	Yanni moved.
10228169	أخفق يانّي.	9822328	Yanni failed.
10228170	بكى يانّي.	9822339	Yanni wept.
10228171	وصل يانّي.	9822340	Yanni arrived.
10228172	طبخَ يانّي.	9822352	Yanni cooked.
10228173	كان يانّي يطبخ.	9822352	Yanni cooked.
10228174	هل من أسئلة أخرى؟	9828922	Anymore questions?
10228176	أنا أتعلّم.	9848192	I learn.
10228177	كذب يانّي.	9953583	Yanni lied.
10228178	كان يانّي يكذب.	9953583	Yanni lied.
10228179	انتهى رمضان.	9953615	Ramadan finished.
10228180	اذهب غربا.	9989892	Go west.
10228181	توجّه غربا.	9989892	Go west.
10228183	يانّي يتنقّل بإيقاف السّيّارات المارّة.	9989939	Yanni hitchhikes.
10228184	تردّد يانّي.	9989981	Yanni hesitated.
10228185	بالغ يانّي في ردّة فعله.	9992637	Yanni overreacted.
10228187	اعتذر يانّي.	9995464	Yanni apologized.
10228188	اختفى يانّي.	9995500	Yanni disappeared.
10228189	دخل أحدهم.	9995606	Someone entered.
10228191	عاد يانّي.	9995636	Yanni returned.
10228192	لبث يانّي مكانه.	9995652	Yanni froze.
10228193	دفع يانّي.	10017682	Yanni paid.
10228194	يانّي يعمل.	10020160	Yanni works.
10228195	اتّصل بيانّي.	10020191	Call Yanni.
10228196	فرغ يانّي من عمله.	10020208	Yanni finished.
10228197	يانّي لديه الكفاءة لذلك.	10020250	Yanni qualifies.
10228198	صفّر يانّي.	10020269	Yanni whistled.
10228199	حاول يانّي.	10020311	Yanni tried.
10228200	واصل يانّي.	10020348	Yanni continued.
10228201	ابتسم يانّي.	10020349	Yanni smiled.
10228202	يانّي يشخر.	10023294	Yanni snores.
10228203	ضحك يانّي.	10023379	Yanni giggled.
10228388	أنزل ريمة.	10228384	He dropped Rima off.
10228951	ساق زيري.	10204534	Ziri drove.
10228952	كان زيري يسوق.	10204534	Ziri drove.
10228953	زيري نائم.	10204517	Ziri is asleep.
10228954	تأثّر زيري.	10204541	Ziri was touched.
10228955	أصيب زيري بالدّهشة.	10204543	Ziri was surprised.
10228956	تفاجأ زيري.	10204543	Ziri was surprised.
10228957	كان زيري متعبا.	10204553	Ziri was tired.
10226239	تعب زيري.	10204554	Ziri got tired.
10228958	أصيب زيري بالتّعب.	10204554	Ziri got tired.
10228959	قام زيري.	10204558	Ziri got up.
10228960	نهض زيري.	10204558	Ziri got up.
10228961	وقف زيري.	10204559	Ziri stood up.
10228960	نهض زيري.	10204559	Ziri stood up.
10228962	شعر زيري بالنّعاس.	10204560	Ziri was sleepy.
10228963	نعس زيري.	10204560	Ziri was sleepy.
10228962	شعر زيري بالنّعاس.	10204561	Ziri got sleepy.
10228963	نعس زيري.	10204561	Ziri got sleepy.
10228965	كان زيري حزينا.	10204566	Ziri was sad.
10228966	رأى زيري ذلك.	10204262	Ziri saw that.
10228967	صدّقني زيري.	10204266	Ziri believed me.
10228969	كانت رائحة زيري غريبة.	10204304	Ziri smelt weird.
10228970	تبوّل زيري على نفسه.	10204317	Ziri pissed himself.
10228971	تغيّر زيري.	10204336	Ziri has changed.
10228972	كان زيري يتحرّك.	10204356	Ziri was moving.
10228973	سمع زيري تشقّقات.	10204409	Ziri heard cracks.
10228974	كان زيري صغيرا.	10204469	Ziri was little.
10228975	كان زيري صغير الحجم.	10204469	Ziri was little.
10228976	كان زيري يعلم ذلك.	10204500	Ziri knew that.
10226068	كان زيري نائما.	10204515	Ziri was asleep.
10228977	كان زيري يقصد ذلك.	10189862	Ziri meant that.
10228978	شعر زيري بالحزن.	10191605	Ziri experienced sadness.
10228979	شعر زيري بالألم.	10191606	Ziri experienced pain.
10228980	كان زيري يحبّ السّفر.	10191627	Ziri loved traveling.
10228981	سمع زيري أنينا.	10198630	Ziri heard yelping.
10228982	زيري ملك لنفسه.	10204177	Ziri owns himself.
10228983	لم يحتج زيري أبدا.	10204252	Ziri never protested.
10228984	كفّ زيري عن التّدخين.	10204259	Ziri stopped smoking.
10228985	كان زيري حيّا.	10204567	Ziri was alive.
10228986	زيري قال ذلك.	10204572	Ziri said that.
10228987	زيري هو من قال ذلك.	10204572	Ziri said that.
10228988	غادر زيري مبكّرا.	10206539	Ziri left early.
10228989	زيري يسكن هنا.	10206647	Ziri lives here.
10228990	زيري يقطن هنا.	10206647	Ziri lives here.
10228991	زيري يصدّق ذلك.	10206649	Ziri believes it.
10228992	لم يكن زيري يشعر بالثّقة في نفسه.	10206673	Ziri was insecure.
10228993	لم يكن زيري يشعر بالأمان.	10206673	Ziri was insecure.
10228994	كان زيري يكره ذلك.	10206680	Ziri hated that.
10228995	نظر زيري إلى الخلف.	10206686	Ziri looked back.
10228997	خرج زيري عن الموضوع.	10206689	Ziri is digressing.
10228998	بدأ زيري يخلط الأمور.	10206695	Ziri started mingling.
10230888	قدّم زيري مفسه.	10206702	Ziri introduced himself.
10230889	دعى زيري ريمة.	10206710	Ziri invited Rima.
10230890	قدّم زيري دعوة لريمة.	10206710	Ziri invited Rima.
10230891	ندم زيري على ذلك.	10206713	Ziri regretted that.
10230892	أوقف زيري ريمة.	10206720	Ziri stopped Rima.
10230893	لاحظ ريري ريمة.	10206729	Ziri noticed Rima.
10230894	كان زيري تحت تأثير المخدّرات.	10206748	Ziri was trashed.
10230895	كان زيري ثملا.	10206748	Ziri was trashed.
10230895	كان زيري ثملا.	10206749	Ziri was drunk.
10230898	كان زيري صاحيا.	10206751	Ziri was sober.
10230900	أفاق زيري من ثمله.	10206752	Ziri sobered up.
10230902	أغضب هذا زيري.	10206766	This enraged Ziri.
10230903	لكم زيري ريمة.	10206771	Ziri punched Rima.
10230906	خرج زيري مضطربا.	10206782	Ziri stormed out.
10230907	عضّ زيري ريمة.	10206784	Ziri bit Rima.
10230908	زيري يقوم بكلّ شيء.	10206790	Ziri does everything.
10230909	كان زيري قد ذهب.	10206797	Ziri was gone.
10230910	نظر زيري إلى الأعلى.	10206798	Ziri looked up.
10230911	كان زيري مذعورا.	10206802	Ziri was terrified.
10230913	كان زيري محطّما.	10206803	Ziri was broken.
10230917	قابل زيري ريمة.	10206804	Ziri met Rima.
10230918	التقى زيري بريمة.	10206804	Ziri met Rima.
10230919	تعرّف زيري على ريمة.	10206804	Ziri met Rima.
10230920	استسلم زيري.	10206816	Ziri gave up.
10230922	اعتدى زيري على ريمة.	10206842	Ziri assaulted Rima.
10230923	زيري من فعل ذلك.	10206849	Ziri did it.
10230924	زيري من قام بذلك.	10206849	Ziri did it.
10230925	زيري من قال ذلك.	10206850	Ziri said it.
10230927	يحمل زيري غرزا.	10206862	Ziri has stitches.
10230928	عند زيري غرز.	10206862	Ziri has stitches.
10230929	زيري قادم.	10206870	Ziri is coming.
10230930	قفل زيري الخطّ.	10206871	Ziri hung up.
10230931	وجّه زيري تهما.	10206874	Ziri pressed charges.
10230932	كان زيري مخطئا.	10206877	Ziri was wrong.
10230933	بقي زيري خارجا.	10206884	Ziri stayed outside.
10230934	أكّد زيري ذلك.	10206888	Ziri confirmed that.
10230935	زيري يثق بريمة.	10206908	Ziri trusts Rima.
10230936	زيري أكبر سنّا.	10206924	Ziri is older.
10230937	تناول زيري العشاء.	10206933	Ziri had dinner.
10230938	طلب زيري شيئا.	10206935	Ziri ordered something.
10230939	حمى زيري ريمة.	10206941	Ziri protected Rima.
10230940	قبّل زيري ريمة.	10206947	Ziri kissed Rima.
10230941	كان زيري طويل القامة.	10206955	Ziri was tall.
10230942	كان زيري في الرّابعة عشر من عمره.	10206956	Ziri was fourteen.
10230943	كان زيري في الدّاخل.	10206976	Ziri was inside.
10230947	استمرّ زيري بالقيام بتلك الرّعشة.	10206983	Ziri kept twitching.
10230948	رأى زيري ريمة.	10206993	Ziri saw Rima.
10230949	حرّر زيري ريمة.	10206997	Ziri released Rima.
10230950	حُجِر زيري.	10207010	Ziri got grounded.
10230951	تسلّل زيري إلى الخارج.	10207022	Ziri snuck out.
10230952	خرج زيري.	10207024	Ziri came out.
10230952	خرج زيري.	10207025	Ziri went out.
10230953	بدا زيري غريبا.	10207051	Ziri seemed off.
10230954	كان زيري متزوّجا.	10207077	Ziri was married.
10230955	زيري مجنون.	10207086	Ziri is mad.
10230956	زيري غاضب.	10207086	Ziri is mad.
10230957	زيري بطّال.	10207087	Ziri is jobless.
10230958	زيري قذر.	10207088	Ziri is dirty.
10230959	تمّت إقالة زيري.	10207092	Ziri was fired.
10230960	أُقيل زيري.	10207092	Ziri was fired.
10230961	طُرِد زيري من العمل.	10207092	Ziri was fired.
10230962	تمّ طرد زيري من العمل.	10207092	Ziri was fired.
10230963	أعدّ زيري العشاء.	10207113	Ziri made dinner.
10230964	دافع زيري عن نفسه.	10207132	Ziri defended himself.
10230965	سيتفهّم زيري الأمر.	10207223	Ziri will understand.
10230966	أكل زيري مبكّرا.	10207225	Ziri ate early.
10230967	ثملَ زيري.	10207227	Ziri got drunk.
10230968	كتب زيري شيئا.	10207228	Ziri wrote something.
10230969	خربش زيري شيئا.	10207229	Ziri scribbled something.
10230971	حاول زيري جاهدا.	10207231	Ziri tried hard.
10230972	زيري يعرف ذلك.	10207234	Ziri knows that.
10230973	زيري يعلم ذلك.	10207234	Ziri knows that.
10230974	واصل زيري الكلام.	10207254	Ziri continued talking.
10230975	تخيّل زيري شيئا.	10207259	Ziri imagined something.
10230976	كان زيري أوّل من تكلّم.	10207268	Ziri spoke first.
10230977	كان زيري يتساءل.	10207271	Ziri was wondering.
10230978	زيري يراوغ.	10207272	Ziri was bluffing.
10230979	دخل زيري.	10207275	Ziri came in.
10230980	أسرع زيري إلى المنزل.	10207280	Ziri hurried home.
10230981	توقّف زيري للتّو.	10207283	Ziri just stopped.
10230982	كان زيري مصدوما.	10207295	Ziri was shocked.
10230984	كان زيري بحاجة للممارسة.	10207299	Ziri needed practice.
10230985	كان زيري بحاجة للتّمرّن.	10207299	Ziri needed practice.
10230986	زيري ساكت.	10207317	Ziri is quiet.
10230987	زيري صامت.	10207317	Ziri is quiet.
10230988	غادر زيري بسيّارته.	10207328	Ziri drove away.
10230989	غادر زيري بمركبته.	10207328	Ziri drove away.
10230990	بدا زيري وسيما.	10207330	Ziri looked cute.
10230991	شمّ زيري تلك الرّائحة.	10207341	Ziri smelt that.
10230992	غادر زيري الجزائر العاصمة.	10207353	Ziri left Algiers.
10230993	غادر زيري مدينة الجزائر.	10207353	Ziri left Algiers.
10230994	غادر زيري الجزائر.	10207353	Ziri left Algiers.
10230996	كان لزيري جدّ و جدّة.	10207358	Ziri had grandparents.
10230997	كان زيري متردّدا.	10207365	Ziri was hesitant.
10230999	كان زيري سعيدا.	10207366	Ziri was happy.
10231004	زيري ذهب فقط.	10207369	Ziri just went.
10231004	زيري ذهب فقط.	10207370	Ziri just left.
10231010	شكّل زيري الرّقم 911.	10207372	Ziri dialed 911.
10231011	شكّل زيري الرّقم تسعة واحد واحد.	10207372	Ziri dialed 911.
10231012	كان زيري في الجوار.	10207374	Ziri was around.
10231013	توقّف زيري جانبا.	10207377	Ziri pulled over.
10231014	سمع زيري ريمة.	10207382	Ziri heard Rima.
10231016	كان زيري خائفا.	10207385	Ziri was afraid.
10231017	طارد زيري ريمة.	10207386	Ziri chased Rima.
10226149	رفض زيري.	10207391	Ziri said no.
10231018	اتّصل زيري بريمة.	10207398	Ziri called Rima.
10231019	وصل زيري إلى هناك.	10207400	Ziri got there.
10231020	كانت عند زيري أسلحة ناريّة.	10207407	Ziri had guns.
10231021	تمّ توقيف زيري.	10207409	Ziri was apprehended.
10231022	تمّ اعتقال زيري.	10207409	Ziri was apprehended.
10231023	اعتُقِل زيري.	10207409	Ziri was apprehended.
10231024	تمّ استجواب زيري.	10207410	Ziri was questioned.
10230999	كان زيري سعيدا.	10207412	Ziri was glad.
10231025	كان زيري يبيع الهواتف.	10207422	Ziri sold phones.
10231026	باع زيري الهواتف.	10207422	Ziri sold phones.
10231027	كان زيري سريعا.	10207437	Ziri was quick.
10231029	كان زيري يفكّر.	10207439	Ziri was thinking.
10231031	بدا زيري أشعثا.	10207453	Ziri looked scruffy.
10231031	بدا زيري أشعثا.	10207454	Ziri looked unkempt.
10231032	نجح زيري.	10207456	Ziri made it.
10230979	دخل زيري.	10207459	Ziri got inside.
10231033	أُصيب زيري بطلقة.	10207464	Ziri was shot.
10231034	كان زيري بحاجة للمساعدة.	10207466	Ziri needed help.
10231035	كان زيري يمشي وحيدا.	10207467	Ziri walked alone.
10231036	كان زيري يمشي بمفرده.	10207467	Ziri walked alone.
10231037	كان زيري ينقذ الأرواح.	10207475	Ziri saved lives.
10231038	نام زيري في ساعة متأخّرة من اللّيل.	10207478	Ziri slept late.
10231039	زيري هنا.	10207681	Ziri is here.
10231040	كان زيري يضحك.	10207685	Ziri was laughing.
10226085	كان زيري يسعل.	10207686	Ziri was coughing.
10231041	قتل زيري أحدهم.	10207695	Ziri killed someone.
10231042	مرّ زيري بجانبي.	10207702	Ziri passed me.
10231043	مات زيري البارحة.	10207705	Ziri died yesterday.
10231044	خفّف زيري السّرعة.	10207710	Ziri slowed down.
10228952	كان زيري يسوق.	10207711	Ziri was driving.
10230955	زيري مجنون.	10207726	Ziri is crazy.
10231046	رفض زيري بلباقة.	10207746	Ziri kindly declined.
10231049	شجّع زيري ذلك.	10207760	Ziri encouraged that.
10231050	بلّغ زيري عن ذلك.	10207764	Ziri reported that.
10231051	كان زيري في الاستماع.	10207775	Ziri was listening.
10231052	كان زيري يستمع.	10207775	Ziri was listening.
10231053	كان زيري يجري.	10207778	Ziri was running.
10231054	كان زيري يركض.	10207778	Ziri was running.
10226068	كان زيري نائما.	10207779	Ziri was sleeping.
10231055	كان زيري يطبخ.	10207781	Ziri was cooking.
10231056	كان زيري يكتب.	10207782	Ziri was writing.
10231057	كان زيري يقرأ.	10207783	Ziri was reading.
10231058	كان زيري يطالع.	10207783	Ziri was reading.
10231059	كان زيري يسبح.	10207784	Ziri was swimming.
10231060	كان زيري يرقص.	10207786	Ziri was dancing.
10226205	كان زيري يغنّي.	10207792	Ziri was singing.
10226071	كان زيري يمشي.	10207797	Ziri was walking.
10231061	كان زيري يعطس.	10207799	Ziri was sneezing.
10231062	كان زيري يتقيّأ.	10207801	Ziri was vomiting.
10231063	كان زيري يتكلّم.	10207802	Ziri was talking.
10231064	كان زيري يتحدّث.	10207802	Ziri was talking.
10231063	كان زيري يتكلّم.	10207803	Ziri was speaking.
10231064	كان زيري يتحدّث.	10207803	Ziri was speaking.
10231065	كان زيري يتعارك.	10207805	Ziri was fighting.
10231066	كان زيري يقفز.	10207806	Ziri was jumping.
10231068	كان زيري يعمل.	10207808	Ziri was working.
10231069	كان زيري يدهن.	10207811	Ziri was painting.
10231070	كان زيري يرسم لوحة.	10207811	Ziri was painting.
10231071	كان زيري يأكل.	10207812	Ziri was eating.
10231072	كان زيري يشرب.	10207813	Ziri was drinking.
10231073	كان زيري يعجن.	10207814	Ziri was kneading.
10226078	كان زيري يحلم.	10207815	Ziri was dreaming.
10231074	كان زيري يرقن.	10207818	Ziri was typing.
10231075	كان زيري يصلّي.	10207819	Ziri was praying.
10231076	كان زيري يدعو.	10207819	Ziri was praying.
10231077	كان زيري يدردش.	10207821	Ziri was chatting.
10226066	كان زيري يشاهد.	10207822	Ziri was watching.
10231078	كان زيري يصطاد السّمك.	10207830	Ziri was fishing.
10231079	شعر زيري بالحرّ.	10208158	Ziri was hot.
10231080	شعر زيري بالبرد.	10208159	Ziri was cold.
10231081	كان زيري مريضا.	10208160	Ziri was sick.
10231082	كان زيري محقّا.	10208161	Ziri was right.
10231083	كان زيري على صواب.	10208161	Ziri was right.
10231084	كان زيري ميّتا.	10208162	Ziri was dead.
10231086	تعرّض زيري للمضايقة.	10208163	Ziri was bullied.
10231087	كان زيري قلقا.	10208164	Ziri was worried.
10230982	كان زيري مصدوما.	10208165	Ziri is shocked.
10231089	زيري مدهوش.	10208166	Ziri is surprised.
10231090	هرب زيري.	10208169	Ziri ran out.
10231091	فرّ زيري إلى الخارج.	10208169	Ziri ran out.
10226105	توقّف زيري.	10208171	Ziri has stopped.
10225681	اختفى زيري.	10208172	Ziri has disappeared.
10231092	كان زيري يربح المال.	10208176	Ziri earned money.
10231093	ربح زيري المال.	10208176	Ziri earned money.
10231094	ربح زيري مالا.	10208176	Ziri earned money.
10225730	نام زيري.	10208181	Ziri fell asleep.
10231095	كان زيري ينظر.	10208182	Ziri was looking.
10226093	أتى زيري.	10208188	Ziri showed up.
10231097	كان زيري جائعا.	10208189	Ziri was hungry.
10231098	كان زيري عطشانا.	10208190	Ziri was thirsty.
10231099	تعرّض زيري للتّعذيب.	10208191	Ziri was tortured.
10231100	عُذّب زيري.	10208191	Ziri was tortured.
10231101	كان زيري أصمّا.	10208194	Ziri was deaf.
10231104	تخلّل ذلك الكلام إلى مسمع زيري.	10208195	Ziri overheard that.
10231105	كتب زيري ذلك.	10208198	Ziri wrote that.
10231106	تذكّر زيري ذلك.	10208199	Ziri remembered that.
10230924	زيري من قام بذلك.	10208200	Ziri did that.
10231107	نسي زيري ذلك.	10208201	Ziri forgot that.
10231108	ضيّع زيري الوقت.	10208203	Ziri wasted time.
10231109	بذّر زيري المال.	10208204	Ziri wasted money.
10231110	بذّر زيري من طاقته.	10208205	Ziri wasted energy.
10231111	أكل زيري الإجّاص.	10208208	Ziri ate pears.
10231112	أكل زيري تفّاحا.	10208209	Ziri ate apples.
10231113	أكل زيري بطّيخا.	10208210	Ziri ate melon.
10231114	أكل زيري بطّيخا أحمرا.	10208211	Ziri ate watermelon.
10231115	أكل زيري مشمشا.	10208212	Ziri ate apricots.
10231117	أكل زيري برقوقا.	10208213	Ziri ate plums.
